#### Simulations (1)
# opchk_1.stopDistance #1
0.0 5.11
0.0 5.11
580.0099999996273 5.11
# opchk_1.restartDistance #1
0.0 2.96
0.0 2.96
580.0099999996273 2.96
# opchk_1.stopFatigue #1
0.0 0.58
0.0 0.58
580.0099999996273 0.58
# opchk_1.resumeFatigue #1
0.0 0.21
0.0 0.21
580.0099999996273 0.21
# TAU #1
0.0 580.0
0.0 580.0
580.0099999996273 580.0
# h_1.v #1
0.0 0.0
0.0 0.0
0.14 97.0
0.14 97.0
3.856650754373288 97.0
3.856650754373288 97.0
3.996650754373287 58.0
3.996650754373287 58.0
8.856650754373181 58.0
8.856650754373181 58.0
8.996650754373178 97.0
8.996650754373178 97.0
580.0099999996273 97.0
# h_2.v #1
0.0 0.0
0.0 0.0
0.14 46.0
0.14 46.0
580.0099999996273 46.0
# h_1.p_fw #1
0.0 8.0
0.0 8.0
580.0099999996273 8.0
# h_1.p_f #1
0.0 1.0
0.0 1.0
580.0099999996273 1.0
# h_2.p_fw #1
0.0 8.0
0.0 8.0
580.0099999996273 8.0
# h_2.p_f #1
0.0 2.0
0.0 2.0
580.0099999996273 2.0
# humanPositionX[0] #1
0.0 0.0
0.0 0.0
0.14 2500.0
0.14 2500.0
4.355793021312232 2500.0
4.355793021312232 2500.0
4.491159482829554 2429.436076024752
4.491159482829554 2429.436076024752
5.34152593566521 2429.436076024752
5.34152593566521 2429.436076024752
5.475826066265142 2387.243214266356
5.475826066265142 2387.243214266356
6.351582830724638 2387.243214266356
6.351582830724638 2387.243214266356
6.492395015815305 2345.05035250796
6.492395015815305 2345.05035250796
7.355822131337252 2345.05035250796
7.355822131337252 2345.05035250796
7.487833106578445 2302.857490749564
7.487833106578445 2302.857490749564
8.359714551393074 2302.857490749564
8.359714551393074 2302.857490749564
8.498463467657748 2260.664628991169
8.498463467657748 2260.664628991169
9.364378937750383 2260.664628991169
9.364378937750383 2260.664628991169
9.50437893775038 2203.201105563347
9.50437893775038 2203.201105563347
10.3561729416097 2203.201105563347
10.3561729416097 2203.201105563347
10.49287605440517 2107.098316382333
10.49287605440517 2107.098316382333
11.35560913397701 2107.098316382333
11.35560913397701 2107.098316382333
11.49560913397701 2010.995527201321
11.49560913397701 2010.995527201321
12.36003150823665 2010.995527201321
12.36003150823665 2010.995527201321
12.49930325849673 1914.892738020308
12.49930325849673 1914.892738020308
13.35203285826429 1914.892738020308
13.35203285826429 1914.892738020308
13.48377184743841 1818.789948839295
13.48377184743841 1818.789948839295
14.35881278510017 1818.789948839295
14.35881278510017 1818.789948839295
14.49881278510017 1722.687159658282
14.49881278510017 1722.687159658282
15.37714910805808 1722.687159658282
15.37714910805808 1722.687159658282
15.51379074048399 1626.584370477269
15.51379074048399 1626.584370477269
16.36062041739044 1626.584370477269
16.36062041739044 1626.584370477269
16.50111624782853 1530.481581296256
16.50111624782853 1530.481581296256
17.3570626727133 1530.481581296256
17.3570626727133 1530.481581296256
17.49575401485076 1433.5067366044
17.49575401485076 1433.5067366044
18.36476021592307 1433.5067366044
18.36476021592307 1433.5067366044
18.50411217885869 1336.531891912543
18.50411217885869 1336.531891912543
19.359629445374 1336.531891912543
19.359629445374 1336.531891912543
19.49890549049556 1239.557047220686
19.49890549049556 1239.557047220686
20.36628771707313 1239.557047220686
20.36628771707313 1239.557047220686
20.50060200912194 1142.58220252883
20.50060200912194 1142.58220252883
21.3529616024061 1142.58220252883
21.3529616024061 1142.58220252883
21.49296160240612 1045.607357836973
21.49296160240612 1045.607357836973
22.34957215521653 1045.607357836973
22.34957215521653 1045.607357836973
22.48631342208722 948.6325131451168
22.48631342208722 948.6325131451168
23.35450648525021 948.6325131451168
23.35450648525021 948.6325131451168
23.49450648525023 851.6576684532604
23.49450648525023 851.6576684532604
24.36590066755933 851.6576684532604
24.36590066755933 851.6576684532604
24.50637332943044 754.6828237614039
24.50637332943044 754.6828237614039
25.35429771887498 754.6828237614039
25.35429771887498 754.6828237614039
25.49345867183697 657.7079790695475
25.49345867183697 657.7079790695475
26.36332236191945 657.7079790695475
26.36332236191945 657.7079790695475
26.50332236191947 560.733134377691
26.50332236191947 560.733134377691
27.35311280010828 560.733134377691
27.35311280010828 560.733134377691
27.4931128001083 463.7582896858346
27.4931128001083 463.7582896858346
28.35051727006353 463.7582896858346
28.35051727006353 463.7582896858346
28.48634416451337 374.5868948441425
28.48634416451337 374.5868948441425
580.0099999996273 374.5868948441425
# humanPositionY[0] #1
0.0 0.0
0.0 0.0
0.14 500.0
0.14 500.0
4.355793021312232 500.0
4.355793021312232 500.0
4.491159482829554 433.4437633785129
4.491159482829554 433.4437633785129
5.34152593566521 433.4437633785129
5.34152593566521 433.4437633785129
5.475826066265142 393.6472507594794
5.475826066265142 393.6472507594794
6.351582830724638 393.6472507594794
6.351582830724638 393.6472507594794
6.492395015815305 353.8507381404459
6.492395015815305 353.8507381404459
7.355822131337252 353.8507381404459
7.355822131337252 353.8507381404459
7.487833106578445 314.0542255214123
7.487833106578445 314.0542255214123
8.359714551393074 314.0542255214123
8.359714551393074 314.0542255214123
8.498463467657748 274.2577129023788
8.498463467657748 274.2577129023788
9.364378937750383 274.2577129023788
9.364378937750383 274.2577129023788
9.50437893775038 266.3872951713982
9.50437893775038 266.3872951713982
10.3561729416097 266.3872951713982
10.3561729416097 266.3872951713982
10.49287605440517 253.2247000006203
10.49287605440517 253.2247000006203
11.35560913397701 253.2247000006203
11.35560913397701 253.2247000006203
11.49560913397701 240.0621048298424
11.49560913397701 240.0621048298424
12.36003150823665 240.0621048298424
12.36003150823665 240.0621048298424
12.49930325849673 226.8995096590645
12.49930325849673 226.8995096590645
13.35203285826429 226.8995096590645
13.35203285826429 226.8995096590645
13.48377184743841 213.7369144882866
13.48377184743841 213.7369144882866
14.35881278510017 213.7369144882866
14.35881278510017 213.7369144882866
14.49881278510017 200.5743193175087
14.49881278510017 200.5743193175087
15.37714910805808 200.5743193175087
15.37714910805808 200.5743193175087
15.51379074048399 187.4117241467308
15.51379074048399 187.4117241467308
16.36062041739044 187.4117241467308
16.36062041739044 187.4117241467308
16.50111624782853 174.2491289759529
16.50111624782853 174.2491289759529
17.3570626727133 174.2491289759529
17.3570626727133 174.2491289759529
17.49575401485076 176.4580873255644
17.49575401485076 176.4580873255644
18.36476021592307 176.4580873255644
18.36476021592307 176.4580873255644
18.50411217885869 178.6670456751759
18.50411217885869 178.6670456751759
19.359629445374 178.6670456751759
19.359629445374 178.6670456751759
19.49890549049556 180.8760040247874
19.49890549049556 180.8760040247874
20.36628771707313 180.8760040247874
20.36628771707313 180.8760040247874
20.50060200912194 183.0849623743989
20.50060200912194 183.0849623743989
21.3529616024061 183.0849623743989
